image_path,label,method,video_name,source_video_path,relative_video_path,split_group,blur_score
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0027.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,556.2523
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0028.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,598.4222
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0029.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,692.3759
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0030.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,435.9582
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0031.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,656.8537
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0032.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,719.3051
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0033.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,954.2051
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0034.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,762.559
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0035.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,792.1701
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0036.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,400.1171
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0037.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,472.2746
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0038.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,340.186
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0039.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,590.1938
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0040.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,525.2558
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0041.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,544.3913
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0042.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,942.5494
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0043.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,426.1897
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0044.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,284.0186
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0045.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,611.7771
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0046.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,667.5007
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0047.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,649.9929
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0048.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,628.2912
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0049.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,484.4608
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0050.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,653.7285
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/069_961/crop_0051.jpg,1,Deepfakes,069_961,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961.mp4,manipulated_sequences/Deepfakes/c23/videos/069_961,217.4915
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0000.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,81.22
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0001.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,92.8989
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0002.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,100.4243
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0003.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,80.6729
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0004.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,92.3001
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0005.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,74.6023
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0006.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,75.2244
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0007.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,101.1737
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0008.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,95.5111
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0009.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,78.0824
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0010.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,84.0847
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0011.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,106.5721
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0012.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,104.4649
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0013.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,89.7925
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0014.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,88.5395
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0015.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,83.7966
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0016.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,90.9315
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0017.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,74.6531
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0018.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,75.5812
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0019.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,81.0424
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0020.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,77.7363
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0021.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,66.7464
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0022.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,78.521
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0023.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,78.3396
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0024.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,67.4522
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0025.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,71.9649
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0026.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,74.6038
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0027.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,58.6559
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0028.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,70.1004
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0029.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,86.0344
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/070_057/crop_0030.jpg,1,Deepfakes,070_057,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057.mp4,manipulated_sequences/Deepfakes/c23/videos/070_057,84.039
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0000.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,54.7618
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0001.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,51.2691
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0004.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,52.6653
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0005.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,53.9761
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0006.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,53.7053
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0007.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,66.4058
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0008.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,61.5887
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0009.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,53.2299
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0010.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,57.6112
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0011.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,60.5154
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0012.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,59.2938
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0015.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,54.5957
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0016.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,57.2169
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0017.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,61.9926
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0018.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,58.4543
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0019.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,56.8729
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0020.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,57.4198
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0021.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,69.7617
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0022.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,59.3482
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0023.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,70.1436
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0024.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,71.8169
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/072_037/crop_0025.jpg,1,Deepfakes,072_037,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037.mp4,manipulated_sequences/Deepfakes/c23/videos/072_037,60.2926
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/073_024/crop_0000.jpg,1,Deepfakes,073_024,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/073_024.mp4,manipulated_sequences/Deepfakes/c23/videos/073_024.mp4,manipulated_sequences/Deepfakes/c23/videos/073_024,74.5635
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/073_024/crop_0001.jpg,1,Deepfakes,073_024,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/073_024.mp4,manipulated_sequences/Deepfakes/c23/videos/073_024.mp4,manipulated_sequences/Deepfakes/c23/videos/073_024,76.4573
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/073_024/crop_0002.jpg,1,Deepfakes,073_024,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/073_024.mp4,manipulated_sequences/Deepfakes/c23/videos/073_024.mp4,manipulated_sequences/Deepfakes/c23/videos/073_024,54.4648
./processed_ffpp/cropfaces_filtered/manipulated_sequences/Deepfakes/c23/videos/073_024/crop_0003.jpg,1,Deepfakes,073_024,./datasets/FFPP/manipulated_sequences/Deepfakes/c23/videos/073_024.mp4,manipulated_sequences/Deepfakes/c23/videos/073_024.mp4,manipulated_sequences/Deepfakes/c23/videos/073_024,74.4292
