image_path,blur_score,status
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/961_069/crop_0017.jpg,61.7708,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/961_069/crop_0018.jpg,68.9577,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/961_069/crop_0019.jpg,62.6347,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/961_069/crop_0020.jpg,87.0766,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/961_069/crop_0021.jpg,100.5094,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0000.jpg,96.2644,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0001.jpg,99.4059,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0002.jpg,101.5964,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0003.jpg,96.9488,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0004.jpg,99.6008,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0005.jpg,99.8089,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0006.jpg,101.2971,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0007.jpg,105.9,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0008.jpg,109.3836,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0009.jpg,105.0426,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0010.jpg,95.3203,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0011.jpg,98.3318,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0012.jpg,83.3841,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0013.jpg,85.335,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0014.jpg,96.4043,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0015.jpg,95.363,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0016.jpg,99.3512,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0017.jpg,90.9545,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0018.jpg,97.7253,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0019.jpg,91.8793,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0020.jpg,84.7956,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0021.jpg,99.4325,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0022.jpg,98.5827,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0023.jpg,105.8282,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0024.jpg,104.5145,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0025.jpg,96.4214,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0026.jpg,102.5913,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0027.jpg,95.9141,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0028.jpg,83.0914,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0029.jpg,105.0098,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/962_929/crop_0030.jpg,87.157,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0000.jpg,62.9237,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0001.jpg,58.3274,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0002.jpg,65.9029,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0003.jpg,56.1052,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0004.jpg,100.121,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0005.jpg,47.9352,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0006.jpg,56.9819,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0007.jpg,66.9577,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0008.jpg,64.2961,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0009.jpg,51.4713,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0010.jpg,63.5594,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0011.jpg,64.2332,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0012.jpg,73.9573,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0013.jpg,54.7991,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0014.jpg,52.2193,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0015.jpg,68.9391,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0016.jpg,50.9485,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0017.jpg,67.6137,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0018.jpg,75.5099,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0019.jpg,63.0189,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0020.jpg,54.1992,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0021.jpg,57.4088,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0022.jpg,63.2519,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0023.jpg,61.5538,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0024.jpg,61.93,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0025.jpg,59.5251,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0026.jpg,60.5916,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0027.jpg,62.5042,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0028.jpg,120.133,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0029.jpg,69.6948,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0030.jpg,75.9523,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0031.jpg,66.5428,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0032.jpg,68.5829,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0033.jpg,131.3665,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0034.jpg,64.8147,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0035.jpg,73.4255,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0036.jpg,77.1602,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0037.jpg,58.0097,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0038.jpg,74.5,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0039.jpg,71.2982,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0040.jpg,60.0646,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0041.jpg,60.026,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0042.jpg,55.8098,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0043.jpg,53.818,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0044.jpg,50.0549,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0045.jpg,62.8156,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/963_879/crop_0046.jpg,58.1378,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0000.jpg,73.0739,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0001.jpg,59.4375,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0002.jpg,62.7178,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0003.jpg,79.8172,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0004.jpg,72.0024,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0005.jpg,55.5378,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0006.jpg,63.6271,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0007.jpg,64.2834,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0008.jpg,74.5746,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0009.jpg,63.2072,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0010.jpg,74.2383,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0011.jpg,76.6804,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0012.jpg,80.7274,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0013.jpg,65.543,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0014.jpg,70.7271,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/964_174/crop_0015.jpg,75.755,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0000.jpg,273.559,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0001.jpg,212.9527,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0002.jpg,302.1722,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0003.jpg,191.9686,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0004.jpg,219.444,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0005.jpg,254.5855,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0006.jpg,247.8279,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0007.jpg,255.8501,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0008.jpg,178.9771,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0009.jpg,250.0803,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0010.jpg,267.597,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0011.jpg,286.8218,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0012.jpg,215.0961,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0013.jpg,261.1226,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0014.jpg,206.8933,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0015.jpg,157.5184,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0016.jpg,184.7861,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0017.jpg,178.3452,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0018.jpg,214.5057,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0019.jpg,194.7034,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0020.jpg,240.9827,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0021.jpg,253.4216,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0022.jpg,215.5577,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/965_948/crop_0023.jpg,217.0843,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0000.jpg,13.3488,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0001.jpg,15.1981,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0002.jpg,16.7948,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0003.jpg,16.7716,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0004.jpg,16.9065,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0005.jpg,587.9706,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0006.jpg,19.1104,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0007.jpg,17.009,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0008.jpg,19.6758,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0009.jpg,21.4508,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0010.jpg,19.5612,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0011.jpg,21.1702,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0012.jpg,22.1482,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0013.jpg,22.1547,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0014.jpg,19.0506,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0015.jpg,18.9655,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0016.jpg,22.2828,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0017.jpg,20.9954,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0018.jpg,18.2495,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0019.jpg,17.8747,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0020.jpg,22.0499,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0021.jpg,17.1118,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0022.jpg,17.9425,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0023.jpg,19.7054,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0024.jpg,24.8414,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0025.jpg,22.0802,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0026.jpg,19.8532,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0027.jpg,18.6808,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0028.jpg,16.1064,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0029.jpg,23.087,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/966_988/crop_0030.jpg,21.8453,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0000.jpg,108.2031,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0001.jpg,53.1913,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0002.jpg,85.5684,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0003.jpg,109.2254,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0004.jpg,131.588,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0005.jpg,121.8768,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0006.jpg,94.7778,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0007.jpg,88.8158,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0008.jpg,87.7753,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0009.jpg,91.0717,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0010.jpg,96.849,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0011.jpg,108.8122,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0012.jpg,105.5231,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0013.jpg,83.6401,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0014.jpg,71.2194,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0015.jpg,86.6472,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0016.jpg,107.8912,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0017.jpg,117.8722,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0018.jpg,82.9012,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0019.jpg,69.43,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0020.jpg,123.3412,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0021.jpg,146.7799,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0022.jpg,124.9504,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0023.jpg,74.9941,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0024.jpg,108.1437,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0025.jpg,85.5101,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0026.jpg,113.3894,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0027.jpg,73.3257,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0028.jpg,98.6453,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0029.jpg,85.8409,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0030.jpg,71.2167,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0031.jpg,62.8572,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0032.jpg,64.1763,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0033.jpg,95.9468,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/967_984/crop_0034.jpg,76.7241,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0000.jpg,119.6784,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0001.jpg,145.7247,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0002.jpg,114.9839,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0003.jpg,133.5766,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0004.jpg,141.6775,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0005.jpg,109.4982,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0006.jpg,126.2998,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0007.jpg,129.1848,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0008.jpg,192.4989,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0009.jpg,109.3901,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0010.jpg,121.5145,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0011.jpg,108.29,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0012.jpg,94.2538,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0013.jpg,118.6711,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0014.jpg,128.7116,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0015.jpg,107.4552,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0016.jpg,140.0235,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0017.jpg,175.9767,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0018.jpg,138.634,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0019.jpg,114.9784,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0020.jpg,110.9862,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0021.jpg,111.0853,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0022.jpg,117.1352,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0023.jpg,143.6927,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/968_884/crop_0024.jpg,136.6834,kept
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0000.jpg,14.1441,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0001.jpg,12.8295,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0002.jpg,13.5595,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0003.jpg,14.5204,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0004.jpg,11.3977,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0005.jpg,11.6846,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0006.jpg,12.0755,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0007.jpg,13.267,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0008.jpg,12.2626,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0009.jpg,13.3992,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0010.jpg,12.9991,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0011.jpg,13.3982,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0012.jpg,12.7691,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0013.jpg,12.9608,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0014.jpg,13.7681,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0015.jpg,15.0327,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0016.jpg,13.2263,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0017.jpg,12.6317,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0018.jpg,12.2241,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0019.jpg,11.9577,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0020.jpg,12.9544,blurry
./processed_ffpp/cropfaces/manipulated_sequences/Deepfakes/c23/videos/969_897/crop_0021.jpg,12.8462,blurry
